2152|257|-1
15605|16265|0
15623|34695|0
2828|22208|-1
803|1798|0
25454|25527|-1
2200|34019|0
6830|197689|-1
44066|59939|-1
34288|49808|0
28226|61918|-1
25590|41811|0
9044|12348|0
135834|59172|-1
4181|6315|0
12552|33808|0
28287|52863|0
12779|29006|0
3491|206284|-1
11666|26531|0
174|394715|-1
9036|45352|0
48720|48051|-1
553|57154|0
18705|37497|0
13237|20751|0
6507|198249|0
29545|34019|0
12779|12989|0
8308|49035|-1
3549|22230|-1
4134|38057|-1
7575|58718|0
8359|62207|-1
61942|263075|0
15623|41313|0
8426|20932|0
15412|20495|0
25227|33796|0
48526|50311|0
50655|47407|-1
16876|19754|0
263075|264116|0
5588|51398|-1
21021|51305|-1
174|56565|-1
209|11985|-1
29053|51408|-1
7575|133881|0
6774|37239|0
262456|263047|0
16657|26241|-1
47203|198899|-1
15772|38880|0
1764|15805|0
8468|20676|0
13237|48142|0
6128|53958|-1
6830|21466|-1
53013|52576|-1
23838|38883|0
38809|18701|-1
46887|12024|-1
29226|42024|-1
20860|25160|0
8220|50462|-1
13124|37497|0
3491|132819|-1
31042|48015|-1
12735|28781|-1
13237|52088|0
38880|49206|0
39216|202672|-1
2613|39104|0
4323|53571|0
48526|61157|0
35320|6702|-1
12859|29037|0
23005|25876|-1
38880|206892|0
4230|28148|-1
4323|394080|0
21127|42408|-1
28329|52871|0
8426|44814|0
3356|13954|-1
26615|52657|-1
7029|394396|-1
4540|22652|0
15290|20045|-1
7018|10668|-1
38880|56583|0
8220|8758|-1
34547|47212|-1
3257|26288|-1
263651|264228|0
15623|34295|0
9498|135215|-1
209|55292|-1
46887|18714|-1
25229|57167|-1
58463|45711|-1
44141|49605|0
4181|23548|-1
56466|49906|-1
28220|52813|0
34968|50763|0
263546|263651|0
20764|41337|-1
23947|24516|0
42344|58511|0
29582|50763|0
6939|26773|-1
30844|7420|-1
174|200023|-1
46887|25669|-1
14868|263945|0
53067|262420|0
15623|25182|0
4766|45369|-1
6939|11468|-1
31025|39063|0
8426|12849|0
8422|50300|0
3356|40444|-1
4761|59276|-1
20612|198288|0
43100|204207|0
2828|7281|-1
1798|36817|0
6461|11333|-1
11844|28220|0
262605|266082|-1
20485|24133|0
52863|263912|0
9535|9902|0
56258|136127|-1
24514|24020|-1
29465|37144|-1
29076|29442|-1
4323|33609|0
262832|262338|-1
6772|43735|-1
13647|44654|0
43561|196801|-1
42649|51185|0
32709|33353|0
60486|198249|0
1299|2495|-1
18106|36692|0
6939|132597|-1
3300|36351|0
24203|36351|0
31042|49717|-1
51561|203676|-1
10429|52523|-1
52964|264268|0
28917|6886|-1
11666|20340|0
262403|61744|-1
10310|36236|0
52884|53070|0
4755|38615|-1
8426|13335|0
13789|29791|-1
33659|11826|-1
6507|34781|0
39442|41722|0
28757|48526|0
22300|45352|0
3216|57018|-1
3216|8369|-1
204281|50837|-1
25220|62081|0
7018|46776|-1
20485|24611|0
12552|197603|-1
25375|49605|0
45496|58511|0
24889|38880|0
209|40349|-1
38333|63956|0
12741|41650|-1
52890|263651|0
7018|18841|-1
3356|1696|-1
43100|50535|0
3257|23550|-1
59439|202109|0
51185|199139|0
262749|262757|0
52940|262409|0
9498|24309|-1
57187|21859|-1
29314|41865|-1
3257|36589|-1
263774|61449|-1
12389|56959|-1
7018|46803|-1
25227|57315|0
64121|64140|-1
28571|266406|0
60299|44552|-1
25151|34288|0
34305|50763|0
11351|40768|-1
52940|262886|0
28220|28250|0
14571|52720|0
17895|58511|0
52720|262282|0
41722|47478|0
12883|25482|-1
21263|34781|0
36692|37497|0
23106|263650|0
24538|134631|-1
28745|39789|-1
28571|263625|0
23314|21973|-1
11563|16819|-1
24516|133771|0
25227|62023|0
24679|48526|0
8426|62955|0
3257|40676|-1
3856|34177|0
2152|30679|-1
11058|264704|-1
50384|39927|-1
3356|34347|-1
262317|262981|0
22548|266602|0
3356|39405|-1
7015|20052|-1
8359|35706|0
39405|197492|-1
6663|57495|-1
3216|57319|-1
30844|47474|0
13157|49605|0
263075|264948|0
2914|12084|-1
197426|198385|0
4760|17604|0
13789|14902|-1
24482|42585|0
15399|34177|0
27152|27155|-1
8468|198721|0
680|43407|0
24516|58666|0
25182|37100|0
6327|16941|-1
53070|61950|0
10098|58511|0
6507|49463|0
28334|262317|0
9304|47872|0
11351|19368|-1
3356|14537|-1
5603|16184|-1
28929|50809|0
3549|21571|-1
16086|43499|-1
41435|58054|-1
5500|6661|0
3316|42385|-1
7015|40834|-1
37239|327908|0
174|35706|-1
5413|30094|0
5713|49463|0
28220|52631|0
3252|39102|0
174|36063|-1
12859|198721|0
8309|30844|0
15435|15542|0
11271|262354|0
37474|328145|0
8513|45352|0
11666|31708|0
48526|53264|0
20115|393483|-1
263528|264268|0
8283|56704|0
30844|49535|0
262731|263152|0
263945|264913|0
8447|33986|0
3356|61226|-1
3267|52048|0
19429|262214|-1
4768|45190|-1
49505|47730|-1
17676|38642|-1
33525|29060|-1
20115|46745|-1
36236|46609|0
51395|198385|0
3252|13002|0
4800|24516|0
60600|197200|-1
45147|38211|-1
29314|34781|0
6461|33501|-1
3356|34993|-1
7057|22652|0
2119|39052|-1
6453|37385|-1
20485|43314|-1
9009|48948|-1
45500|63956|0
264359|266518|-1
6461|33411|-1
20764|8615|-1
34123|57368|-1
4323|48954|0
209|31892|-1
24586|51185|0
12696|49605|0
7784|36351|0
30781|34347|0
29933|54073|0
9583|12552|0
60299|9198|-1
17408|134346|-1
263075|264903|0
262821|264151|-1
38757|136840|-1
1982|5650|0
3292|201503|-1
52863|52901|0
9318|9638|-1
4323|52461|0
12741|47672|-1
3549|264555|-1
3356|40047|-1
22625|62791|-1
2828|25751|-1
36236|133929|0
3491|15830|-1
4788|11259|-1
701|22077|-1
6762|42800|-1
26554|64218|-1
58321|41057|-1
29075|48296|0
286|44074|-1
31313|43899|-1
1798|18530|0
34578|202194|0
8426|12941|0
2711|10279|-1
64098|132097|0
3356|13454|-1
264416|262389|-1
4323|19582|0
7004|28099|-1
28917|34602|-1
53067|53097|0
47920|43130|-1
2906|23473|0
12779|43858|0
45177|58507|0
4847|38380|-1
14745|21777|-1
16509|32614|0
23520|7438|-1
44247|45352|0
3356|36208|-1
28571|263437|0
4323|393623|0
51405|57468|0
263651|264145|0
1916|10881|-1
197826|50009|-1
2635|15605|0
6461|201838|-1
35028|41695|0
37100|327733|-1
30500|32354|0
28788|42541|0
45017|57462|-1
33667|393935|-1
1280|13427|0
8615|58072|-1
6461|20310|-1
21219|196632|-1
47692|59891|0
4181|393841|-1
7018|19449|-1
25227|50858|0
262686|264911|0
3356|39610|-1
8426|35151|-1
174|6907|-1
3549|6505|-1
2515|24482|0
38547|134447|-1
2484|8426|0
263651|266406|0
4323|6111|0
13329|395172|-1
174|4246|-1
37239|61092|0
3356|22542|-1
6768|61988|-1
4739|38622|0
14413|264911|0
262766|262692|-1
577|19652|-1
53070|265303|0
3601|32212|0
21548|18563|-1
198380|202032|0
4648|4771|-1
52863|263558|0
12779|23947|0
14868|53046|-1
7470|55646|-1
22548|53216|0
262957|263651|0
53067|53224|0
553|12931|0
34019|44902|0
33154|20326|-1
174|23385|-1
22773|14885|-1
6799|9128|-1
10835|14701|-1
52863|263968|0
1764|60319|0
17621|23853|-1
9749|58707|-1
13237|42227|0
7575|17017|0
41000|51185|0
52689|53070|0
12695|56784|-1
34224|199818|-1
52720|266468|0
28590|36236|0
25227|62432|0
22548|28636|0
31529|39326|0
11522|36236|0
3549|264931|-1
3856|38883|0
174|13876|-1
7018|22002|-1
2588|199103|-1
20799|49605|0
34781|199837|0
174|12243|-1
263019|263945|0
45177|132492|0
28761|200441|-1
7385|40492|-1
8426|20546|0
28917|197309|-1
8426|47764|0
8359|50240|-1
262949|263047|0
62943|22408|-1
19114|28058|-1
3257|51395|-1
262489|263651|0
59103|59114|-1
4755|55448|-1
45017|57616|-1
263047|264590|0
2116|198931|-1
32590|32653|0
38883|58530|0
15605|50923|0
7018|20310|-1
17604|55720|0
29222|59891|0
16347|198191|0
52571|263584|0
263152|264016|0
1836|3250|0
1299|13124|-1
559|50300|0
6855|202564|-1
2895|12714|0
3356|6900|-1
52609|264924|-1
31242|47830|-1
9498|27193|0
36351|64252|0
262907|263584|0
3320|34247|-1
1103|1124|-1
16839|42541|0
18106|55039|0
47869|50763|0
51185|201602|0
8359|47579|-1
8666|44453|-1
61785|264268|0
8859|12779|0
28571|263903|0
29075|49360|0
9318|38415|-1
29396|34288|0
9723|38880|0
1239|21908|-1
30781|57119|-1
31672|41811|0
14840|265238|-1
264911|266498|0
11142|19016|0
20562|199524|0
14537|17451|0
8468|12897|0
174|30278|-1
16734|36351|0
8607|34655|0
17559|24516|0
15605|16097|0
50581|49588|-1
12713|16347|0
31472|34288|0
8641|37100|0
8717|58511|0
3356|13630|-1
20845|29657|-1
3741|327767|-1
12389|56864|-1
25091|33904|0
50928|42187|-1
8468|16347|0
6886|62360|-1
45820|134293|-1
8732|47454|-1
9700|14650|-1
28220|262434|0
47702|56385|-1
11758|47095|-1
37239|328178|0
42158|51185|0
39821|41802|0
30844|39063|0
24043|7619|-1
760|201612|-1
6855|49659|-1
132405|7647|-1
21230|37497|0
22773|36364|-1
9498|136902|-1
1140|48283|-1
48526|327901|0
3856|49605|0
174|47902|-1
3786|18314|-1
6461|18769|-1
1273|7160|-1
34772|38880|0
8660|51185|0
4766|18303|-1
263152|265429|0
33965|59647|-1
174|31939|-1
174|26054|-1
16657|46191|-1
36236|45474|0
174|46672|-1
701|22470|-1
12637|28788|0
3549|11563|-1
8447|16305|-1
20764|56462|0
37640|327943|0
12637|31449|0
12741|15902|-1
14840|61673|0
13776|32057|-1
53122|263075|0
262720|263075|0
43531|59689|0
22822|39326|0
25091|41109|0
209|11870|-1
3786|10165|-1
15133|21320|0
262620|264911|0
1221|131998|-1
34397|49240|-1
4608|17559|0
13335|41722|0
1982|14361|0
174|46402|-1
10201|45334|-1
20804|2115|-1
25003|48068|-1
6939|394127|-1
3549|262323|-1
3549|6481|-1
51346|49472|-1
30132|34215|0
52661|263047|0
24482|396507|0
23248|14749|-1
36327|63374|-1
4589|12312|0
15605|199547|0
25160|60171|0
15772|39326|0
28571|266437|0
8607|47762|0
13237|46489|0
12779|47474|0
7018|13507|-1
16347|46786|0
33588|395888|-1
6720|41915|0
701|23153|-1
2914|32035|-1
4323|6503|0
47165|199901|-1
14537|60447|0
9498|135834|-1
52611|262317|0
33491|19409|-1
3356|42473|-1
1798|46110|0
6461|23442|-1
12741|196980|-1
8708|37100|0
8426|24768|0
4812|4811|-1
11758|22408|-1
8473|30844|0
174|40073|-1
20632|49605|0
37497|62081|0
9286|17589|-1
25144|199051|-1
1273|45430|-1
59622|202032|0
33891|47176|0
7575|134096|-1
553|8708|0
8529|30844|0
36351|262862|0
48983|198249|0
13237|61194|-1
262790|263651|0
16066|24482|0
36937|11744|-1
28329|262585|0
17727|135467|-1
62081|199341|-1
36280|11623|-1
52991|263152|0
3356|19747|-1
1880|49605|0
262725|263945|0
6461|15695|-1
3267|197467|-1
5631|36351|0
33915|34781|0
15802|54363|-1
23923|63923|-1
2914|49074|-1
41617|42167|0
3549|30570|-1
20115|395643|-1
39737|35347|-1
7713|64316|-1
9318|45972|-1
15493|196884|-1
10026|197981|0
52863|263356|0
30132|200428|0
549|13733|-1
12578|199663|-1
37009|50304|0
2828|13843|-1
29107|57349|-1
17408|24516|0
40633|45896|0
8717|62418|-1
16397|23106|0
209|40375|-1
34288|202954|0
20764|39046|0
12593|196864|-1
24482|29329|0
34056|41722|0
29285|48713|-1
30766|34288|0
135523|133531|-1
9834|24516|0
6679|48467|-1
58511|59605|0
38460|24241|-1
9299|24179|-1
44327|61167|-1
55644|45117|-1
18650|36236|0
27066|27149|-1
1103|56630|0
6939|7782|-1
9085|12992|-1
37053|37100|0
9044|25227|0
10423|32709|0
10026|31747|-1
209|40937|-1
852|25999|-1
20804|41695|0
37054|202109|0
11835|19723|-1
41313|8967|-1
1299|133952|-1
28264|28571|0
6739|44585|-1
11845|37468|0
15702|34019|0
4739|49544|0
28334|36236|0
63956|134104|0
27978|6535|-1
42014|197193|-1
11404|7033|-1
2914|30282|-1
174|3685|-1
553|31242|0
263584|265062|0
15547|20621|0
12491|36920|-1
8866|29080|-1
6667|29266|0
174|202883|-1
55685|45731|-1
7004|263807|-1
52720|262822|0
47680|205751|-1
14061|47447|0
28220|263332|0
8468|57344|0
8371|57104|-1
52940|53088|0
5650|53819|-1
49981|57866|0
16657|14337|-1
7738|28159|-1
3352|202233|-1
14263|26498|-1
1200|34177|0
1299|20473|-1
3320|35704|-1
19754|396507|0
28571|264101|0
2914|17819|-1
11835|262530|-1
174|29117|-1
28220|264127|0
2828|17359|-1
6128|30416|-1
11666|394530|0
2914|23614|-1
12302|28946|-1
18479|53151|-1
11351|1289|-1
7018|4884|-1
20940|34781|0
23106|60764|0
24582|42708|0
3257|20976|-1
24482|38235|0
4809|9729|-1
2914|20712|-1
2856|22775|-1
33651|25972|-1
28176|53070|0
196763|199424|-1
12779|59659|0
3371|3377|-1
28220|263112|0
20115|54105|-1
29636|37100|0
29140|29404|0
6910|15547|0
3356|20686|-1
16397|262354|-1
77|11666|0
28186|28571|0
61157|199012|-1
9371|18290|-1
12993|56944|-1
262659|264363|-1
20080|134391|0
1103|34655|0
31133|42965|0
1239|7660|0
26114|1|-1
1764|50245|0
25152|58299|0
3549|35997|-1
3262|207060|-1
3549|18906|-1
18566|54008|-1
9902|45753|0
3356|18106|0
34177|51185|0
14840|263920|0
15763|45352|0
9498|55479|-1
55824|59189|-1
9318|18299|-1
1136|49562|-1
12850|36351|0
17819|63913|-1
9498|38191|-1
12182|27385|-1
15605|43061|0
2497|18074|-1
8220|57226|-1
7470|55932|-1
2895|9031|0
28220|61797|0
12552|39783|0
13193|37497|0
25933|53152|0
263945|265209|0
14840|61951|0
4739|18371|-1
17604|45587|0
3549|36115|-1
18106|31463|0
209|8149|-1
263075|264339|0
3307|48469|-1
13237|44050|0
38984|41722|0
12310|42094|-1
58689|135437|-1
8708|57071|-1
5396|33986|0
3549|46912|-1
49605|59507|0
16164|56730|0
7738|264427|-1
9119|51573|-1
3333|12329|0
4826|45875|-1
3292|8473|0
20485|29425|-1
8468|49685|0
41695|56595|0
9002|42396|-1
6128|55203|-1
786|44110|-1
14537|56329|0
22548|267590|0
16150|203298|-1
31027|42553|-1
8447|16839|0
35297|41737|-1
31400|201832|-1
8426|34270|0
132591|264268|0
12859|1132|-1
1853|8339|0
4637|9246|-1
3320|12466|-1
28152|263047|0
3213|49605|0
1764|12731|0
9304|38082|0
32614|63124|0
8447|34788|0
3257|8523|-1
3356|23099|-1
52720|53192|0
30922|48100|-1
31133|35298|-1
41811|50300|0
9902|135664|-1
2686|37497|0
61743|267523|-1
36351|265262|0
209|22561|-1
3356|393398|-1
28917|50045|-1
28283|61764|-1
12531|25227|0
265269|265044|-1
2828|50292|-1
5645|32748|0
23563|9689|-1
34772|56620|-1
5396|15605|0
8839|16347|0
701|31892|-1
30889|33891|0
17917|132944|-1
50767|206048|-1
47814|48867|-1
9153|34288|0
52640|52720|0
4739|46786|0
262588|263651|0
812|394840|-1
30833|48526|0
25133|47872|0
6366|15301|0
8283|16097|0
16054|30871|-1
20764|42014|-1
8596|29545|0
15435|42949|0
2906|263047|0
28769|50787|-1
577|17358|-1
12779|33920|0
12735|31704|-1
266215|263025|-1
6461|14529|-1
28207|36236|0
33667|40620|-1
3261|49757|-1
30132|56953|0
20799|25227|0
5392|9026|0
11051|63956|0
3356|30605|-1
3356|22746|-1
29655|5529|-1
28303|264291|-1
3252|41722|0
29208|42541|0
35799|45352|0
3356|22205|-1
4755|136319|-1
22548|262385|0
1916|53045|0
33132|26322|-1
32354|394349|-1
30132|197981|0
30071|63956|0
15598|25227|0
8953|48930|-1
263945|264461|0
20485|41268|-1
43545|50300|0
1267|47998|0
15694|51996|-1
5394|58511|0
8648|48821|-1
34619|8589|-1
34|2|-1
3491|38478|-1
16128|29075|0
5650|393323|-1
30103|32614|0
13237|15692|0
132267|55492|-1
9049|49048|-1
30094|34177|0
31025|60350|0
3361|58511|0
264417|264911|0
4739|20115|0
53070|53180|0
37035|327960|0
46887|36136|-1
31242|36351|0
263047|264162|0
20115|6428|-1
32653|328013|0
9145|33810|-1
24482|44943|0
12874|206182|-1
12552|203968|0
4323|16747|0
8455|29017|0
4775|45462|-1
25905|36236|0
7029|16913|-1
14492|41811|0
18403|131365|-1
174|21611|-1
52720|266374|0
3356|54013|-1
53111|263584|0
44217|48407|-1
46450|395853|0
263945|265154|0
8399|36236|0
45204|24559|-1
29452|49605|0
24550|132799|-1
28300|262757|0
24482|203057|0
18881|52659|0
28618|53070|0
4323|28250|0
7738|28332|-1
13193|21497|0
24482|48298|0
9121|8386|-1
553|28889|0
3257|44784|-1
8966|202818|-1
15348|36236|0
8905|58225|-1
15008|40911|0
16347|59701|0
52878|52940|0
16735|263507|-1
7018|15112|-1
52720|263287|0
37239|328009|0
25933|52516|0
18278|24482|0
8374|47303|-1
8468|198570|0
12593|20790|-1
6830|31668|-1
47447|12557|-1
6325|394153|-1
18106|32748|0
9150|30132|0
14571|263075|0
7385|14628|-1
28571|53130|0
5564|34177|0
45194|136347|-1
16347|203057|0
23138|4539|-1
12570|25192|-1
29834|30844|0
8732|61021|-1
12826|16347|0
13720|34177|0
8897|16265|0
50304|197913|0
13237|29405|0
7018|32850|-1
20773|37100|0
23005|20233|-1
20485|41811|0
50384|43994|-1
12975|59394|-1
12683|202802|-1
39537|200623|-1
4809|327960|0
24482|47724|0
34019|50370|0
11351|20330|-1
8308|44518|-1
4618|55802|-1
52865|263397|-1
12874|198166|-1
4637|27822|-1
28571|28640|0
35320|50362|-1
22691|24482|0
3269|20959|-1
4621|24328|-1
5769|10929|0
8839|36236|0
15547|47169|0
12510|51185|0
3252|8926|0
30132|50673|0
31261|39134|0
7545|24167|0
34019|43445|0
50993|39907|-1
13335|36236|0
6720|13064|0
10026|55766|0
4589|29791|0
8674|56266|-1
262757|264547|0
6939|48288|-1
1273|55410|-1
7713|51405|0
16509|42708|0
8816|15547|0
8359|31252|0
34019|48484|0
262607|265295|-1
11664|19197|-1
18106|58985|0
36351|265358|0
2497|17516|-1
7018|21514|-1
262354|267456|0
25220|25560|0
33662|393355|-1
52940|263086|0
8455|37187|0
34019|35258|0
174|24785|-1
6739|198411|-1
52654|263075|0
6079|34655|0
1136|10310|0
33667|47079|-1
3356|40627|-1
28347|52940|0
9002|57041|-1
174|199224|-1
29076|61098|0
174|393690|-1
39608|16223|-1
12859|35332|0
46491|36359|-1
8470|200107|-1
37239|327911|0
131758|3|-1
31133|197499|-1
4323|53039|0
63961|135524|-1
36236|266395|0
1273|48397|-1
33154|14088|-1
3491|16943|-1
3549|46250|-1
200108|202032|0
25227|35826|0
18106|24334|0
14061|34442|0
3491|133771|-1
5413|34934|0
48526|48918|0
42708|47869|-1
16347|39583|0
10282|58511|0
19089|52795|-1
8757|33891|0
32934|38883|0
16083|57645|-1
22548|265936|0
263112|264911|0
42861|47180|-1
28571|262765|0
23201|263813|-1
36351|206934|0
1299|50796|-1
13193|39279|0
8928|34697|-1
50607|203778|-1
5391|35567|-1
37100|62217|0
8447|37564|0
20647|25220|0
24482|39309|0
31133|30877|-1
38456|58932|-1
209|394853|-1
41617|47104|0
55410|45528|-1
34984|42967|-1
553|2857|0
1299|12684|-1
28250|263584|0
20115|14440|-1
51431|205118|-1
52863|264158|0
36236|201277|0
6079|21781|-1
1764|41313|0
6461|22799|-1
6459|62780|-1
25227|28716|0
265269|263342|-1
15694|200104|-1
28666|265016|-1
32653|327892|0
8928|199047|-1
4922|394580|-1
553|199790|0
197695|29043|-1
2914|55381|-1
7018|6389|-1
41617|52201|0
35320|8343|-1
4323|16782|0
262906|263047|0
13110|34688|-1
43100|203698|0
2588|57956|-1
30781|40627|0
52809|263152|0
9498|133299|-1
7049|27883|-1
15598|25074|0
12332|57898|-1
12779|34422|0
31133|60245|-1
58511|63399|0
262545|263945|0
174|8148|-1
24753|13126|-1
20952|34288|0
28917|52173|-1
37474|328112|0
23106|27715|0
3261|49511|-1
11976|36351|0
3549|395389|-1
5588|15605|0
36351|53052|0
3356|16477|-1
8778|34019|0
9119|42700|-1
3491|58985|-1
10481|264675|-1
31133|42541|0
198930|34793|-1
3549|27427|-1
52863|262720|0
22548|52786|0
56182|58511|0
6079|47001|-1
8426|8966|0
25160|55818|0
3252|44843|0
35706|35100|-1
37497|61157|0
7642|12779|0
7029|17285|-1
52468|52228|-1
1299|47258|-1
1103|49405|0
3356|27377|-1
701|393757|-1
51405|55195|0
19159|21707|-1
7473|21859|-1
6910|34288|0
41798|29046|-1
20473|41695|0
19653|54210|0
18106|34790|0
40191|395766|-1
49605|198781|0
17604|27281|0
33796|34781|0
8607|17451|0
52981|53070|0
15576|202194|0
1742|32318|-1
8220|21373|-1
11427|29790|-1
47999|58511|0
29076|44849|-1
29075|9036|-1
12713|25220|0
8220|51350|-1
16243|13136|-1
52720|54104|0
263047|263880|0
262757|263042|0
9498|20783|0
8308|15623|0
23498|13733|-1
3356|12130|-1
8732|31025|0
34934|201493|-1
61648|262750|0
12779|27281|0
22911|63174|-1
5588|197570|-1
28220|266633|0
34953|60393|-1
14840|28216|0
13237|29488|-1
13768|202109|0
52720|52846|0
262750|264197|0
24642|36236|0
17378|7349|-1
20562|31584|-1
209|36596|-1
27796|52337|-1
31225|41722|0
23106|267456|0
8447|13068|-1
263869|264911|0
3329|39017|-1
174|16567|-1
6730|13037|0
4808|45071|-1
3252|48076|0
28884|34490|-1
8468|8821|0
6461|54761|-1
9931|24328|-1
553|57353|0
327995|328036|0
8262|51486|-1
23563|38109|-1
263047|264281|0
1280|17451|0
174|30858|-1
23005|394098|-1
28571|262545|0
29073|37100|0
49685|50763|0
23106|53191|0
6429|262237|-1
22548|52824|0
3356|8362|-1
3356|46556|-1
52683|263651|0
4766|7557|-1
37468|200781|0
23520|62913|-1
30844|35180|0
17451|136114|-1
28258|262757|0
20485|48104|-1
3320|202716|-1
23106|262979|0
3356|394628|-1
8364|57569|-1
3327|48526|0
45352|133229|0
15426|30132|0
14361|46489|0
6720|50507|0
14627|38726|0
3549|14696|-1
14840|262374|0
48526|198018|0
32590|37640|0
53199|263945|0
44902|49605|0
262750|265955|0
35213|41722|0
262354|263652|0
17766|136597|-1
41515|47872|0
8455|44187|-1
15570|61350|-1
28571|262777|0
4637|59318|0
8447|29119|0
46489|263945|0
10796|55208|-1
1299|19366|-1
12637|32934|0
15305|14971|-1
31415|59663|-1
14537|34655|0
9498|133036|-1
53059|264554|-1
8447|41437|-1
3356|54767|-1
4651|14537|0
812|35938|-1
11924|19653|0
12859|31383|0
174|199139|-1
5631|6667|0
24776|34781|0
27064|1500|-1
7606|9822|0
1299|16552|-1
35320|49560|-1
20712|37468|0
28571|262726|0
37100|43509|0
1299|34164|-1
3662|4616|-1
41695|198047|0
24730|30132|0
25933|265485|0
19653|22379|-1
7385|54637|-1
9304|55355|-1
714|51405|0
34288|51262|0
12355|23106|0
25933|264114|0
6834|20562|0
2153|40498|-1
174|41160|-1
30844|44814|0
262402|263075|0
44655|198467|-1
5588|60125|-1
53216|262354|0
3300|37100|0
18106|133380|0
2018|37656|0
553|60280|0
327960|327999|0
20804|43914|-1
52611|263075|0
3356|32951|-1
4739|23930|0
174|32467|-1
8220|12414|0
3215|15846|-1
5495|41722|0
30036|25928|-1
15547|39636|0
18106|23576|0
1239|18678|-1
4761|134655|-1
28226|36351|0
9189|206892|0
3292|4648|0
31263|51185|0
24482|25596|0
28233|53067|0
10026|12519|0
9231|9902|0
45352|50010|0
55410|134874|-1
46887|13844|-1
265399|28132|-1
53067|265933|0
